subject,trial,condition,group,Fz_N100,FCz_N100,Cz_N100,FC3_N100,FC4_N100,C3_N100,C4_N100,CP3_N100,CP4_N100,AFz_N100,F2_N100
39,97,3,1,-8.732961905,2.396209524,3.488,4.371195238,3.415871429,3.169447619,2.858247619,0.5739,2.702452381,14.22802381,4.003414286
39,98,3,1,-7.531757143,-3.952733333,-4.698147619,-4.31187619,-5.469490476,-2.48577619,-0.968666667,-0.007533333,2.124761905,-8.249528571,-5.104347619
39,99,3,1,5.99672381,3.087866667,1.742880952,3.645352381,6.093152381,4.169585714,4.439333333,-0.223038095,1.964152381,-0.98022381,1.263614286
39,100,3,1,-6.298838095,4.036995238,-3.878419048,5.64777619,0.830414286,2.857204762,-3.958852381,-0.95527619,-6.888638095,-0.886952381,-5.428128571
40,1,1,1,-3.911152381,-5.535866667,-4.830457143,-1.36512381,-12.51704286,0.320633333,-8.6446,-1.8113,-4.781371429,-5.240528571,-4.358138095
40,2,1,1,-10.4424619,-18.19248095,-17.75216667,-11.24928095,-16.84620952,-9.807933333,-14.69137619,-5.327180952,-13.06212857,-4.611780952,-10.38747143
40,3,1,1,-24.06191429,-30.02917619,-33.66972857,-21.41864286,-20.92981429,-20.46212381,-14.35314286,-14.4029,-19.62758095,-18.20060952,-22.48141905
40,4,1,1,-3.828666667,-6.48602381,-5.652695238,-4.385642857,-10.4581381,-2.05487619,-13.35467143,-3.091680952,-7.531019048,-5.491109524,-9.778004762
40,5,1,1,4.949480952,3.334257143,4.746090476,7.04737619,-4.587557143,1.102409524,-6.880461905,-2.433733333,-3.05977619,7.383509524,1.044509524
40,6,1,1,2.589542857,0.318614286,-4.80997619,-1.9893,2.097347619,-2.412719048,-9.30182381,-5.137947619,-12.35606667,3.516161905,4.024147619
40,7,1,1,-32.7992619,-35.42695238,-22.90370952,-27.55147619,-24.40816667,-20.24216667,-21.03670476,-16.4611619,-14.02204286,-22.82782857,-32.12110952
40,8,1,1,-10.70074762,-18.08872381,-14.26941905,-12.57464762,-7.898728571,-13.35947619,-11.61267143,-10.30559524,-1.262347619,-9.113804762,-3.169552381
40,9,1,1,-8.938566667,-13.37239524,-15.25355238,-8.232585714,-15.99218095,-4.15622381,-16.21092857,-1.546009524,-13.13248095,-6.320652381,-15.65802381
40,10,1,1,2.364228571,2.779690476,-0.382461905,0.885209524,-5.218552381,4.459733333,-7.95317619,6.193504762,-8.330733333,-0.221928571,-1.4169
40,11,1,1,-9.511390476,-10.48398571,-6.774538095,-8.1328,-7.956719048,-6.519304762,-11.73690476,-3.446161905,-3.530471429,-10.4500619,-9.3687
40,12,1,1,-10.311,-16.25321905,-15.23775238,-12.21968571,-13.79685714,-14.67439048,-8.262833333,-13.2582,-11.41346667,-6.07622381,-14.84983333
40,13,1,1,-13.43406667,-19.1103619,-25.89991905,-15.08221429,-18.42438571,-19.0905619,-22.74840476,-18.3432381,-25.50751905,-5.358590476,-9.943680952
40,14,1,1,4.128066667,1.644780952,-1.433271429,-2.997961905,-4.588980952,-6.417209524,-8.106771429,-10.73210476,-6.704480952,8.0628,1.436052381
40,15,1,1,9.248761905,9.573504762,11.44178571,6.308147619,7.330042857,2.439133333,-0.237152381,1.062742857,4.127861905,7.538133333,5.476266667
40,16,1,1,-4.887133333,-8.313204762,-13.90141905,-9.234119048,-6.343780952,-10.27219048,-9.068671429,-8.837580952,-9.111580952,2.714680952,-4.65307619
40,17,1,1,-0.220552381,-0.779642857,5.299047619,-3.265642857,3.695828571,-4.640319048,2.525019048,-2.121057143,8.585347619,3.27662381,-1.366219048
40,18,1,1,-16.30695714,-18.83133333,-14.53387143,-13.97719048,-18.50275238,-10.99687619,-16.05614762,-4.574442857,-13.31691905,-14.53622381,-19.2078381
40,19,1,1,-15.6482619,-16.50380476,-17.4774619,-6.690833333,-13.38944762,-8.437395238,-17.5203381,-8.088938095,-17.24453333,-9.614209524,-17.3074381
40,20,1,1,-2.388409524,-1.791352381,-2.916057143,0.951728571,2.761080952,0.068266667,2.141909524,-4.046690476,3.154971429,-1.317661905,3.758952381
40,21,1,1,-11.85197619,-8.90372381,-7.3653,-8.009519048,-8.584395238,-7.04337619,-2.960857143,-1.2404,-3.271914286,-9.579761905,-13.79692381
40,22,1,1,-17.7508381,-13.57107143,-0.246866667,-14.2644619,-8.765909524,-6.014857143,-2.6763,-3.138366667,-4.89007619,-11.85112381,-11.301
40,23,1,1,-10.94702857,-8.594652381,-6.161652381,-0.013333333,-8.882742857,2.291114286,-4.50842381,3.392871429,-7.292085714,-11.25848571,-14.71932381
40,24,1,1,-16.38396667,-19.36014762,-18.35280476,-14.30555238,-21.51429524,-12.4997,-29.83508571,-13.3607619,-26.51965238,-11.80372857,-15.0675381
40,25,1,1,-18.28278571,-17.61414762,-10.93037143,-10.46714286,-8.633890476,-7.077661905,-5.940995238,-4.641814286,-9.1511,-13.0864,-17.69181429
40,28,1,1,-12.71581905,-15.31444286,-14.78541429,-9.683819048,-11.02770476,-8.546395238,-10.97548095,-4.679790476,-12.82050476,-5.798404762,-11.50904762
40,29,1,1,9.559795238,17.84984762,16.48692857,8.205419048,1.067942857,7.443247619,2.885709524,7.122642857,-0.03762381,13.54725238,9.754671429
40,30,1,1,-0.382847619,10.07000476,20.59382381,10.44734762,6.594157143,11.88896667,11.60349524,17.0893619,17.11261905,-6.171452381,5.489190476
40,31,1,1,-1.938428571,2.086180952,9.003147619,4.022,-5.447190476,8.619357143,-5.602919048,8.325971429,0.903533333,-0.413257143,-3.669333333
40,32,1,1,3.909380952,6.444533333,9.093233333,-0.958728571,10.92877143,1.093671429,7.901319048,-0.161966667,4.473895238,2.011814286,4.88837619
40,33,1,1,-4.824033333,-4.790509524,-1.901038095,4.135704762,-13.6510619,6.710171429,-8.356404762,7.762514286,-5.613880952,-7.249,-6.475842857
40,34,1,1,-12.73290476,-5.814390476,-5.395557143,-2.147342857,-16.566,1.132814286,-13.91903333,4.262957143,-9.938114286,-13.2378619,-10.50176667
40,35,1,1,-4.307952381,-5.295228571,-0.2531,3.183919048,-7.203128571,1.200957143,-9.189742857,3.2278,-10.8593381,-7.399395238,-6.23802381
40,36,1,1,-11.81964762,-13.30228571,-20.94940952,-15.77798095,-11.57282857,-16.12214286,-16.24267143,-15.44390476,-17.57777619,-1.352109524,-13.68793333
40,37,1,1,-34.84327619,-34.59411905,-18.80411905,-19.20827143,-32.38139524,-13.65720952,-20.16178571,-5.949719048,-29.34155714,-27.64782381,-33.73792857
40,38,1,1,-5.3026,-4.907519048,2.555842857,-2.780657143,-1.956414286,-1.799852381,0.359728571,6.325952381,4.176290476,-5.529942857,-2.998457143
40,39,1,1,-6.6154,-2.565638095,2.840257143,-5.271366667,-4.80907619,1.044190476,-2.584285714,0.063380952,1.008738095,-7.249980952,-5.013452381
40,40,1,1,-10.73906667,-6.9672,-1.398904762,-6.162757143,-19.3244619,-8.332914286,-8.107942857,-6.279542857,-6.842747619,-8.4602,-14.90015714
40,41,1,1,3.680038095,2.5581,4.919709524,0.452842857,3.736957143,-0.511880952,0.012447619,5.020628571,1.02332381,0.854557143,4.268819048
40,42,1,1,-12.1206619,-8.660895238,-5.513295238,-3.706804762,-10.04495714,-0.824238095,-9.91207619,0.52562381,-2.845961905,-7.067885714,-8.70127619
40,43,1,1,-14.36259048,-16.88100952,-17.30481905,-15.47771905,-12.13170952,-11.9208,-13.97650952,-9.405947619,-13.27439524,-9.01857619,-14.88043333
40,44,1,1,-6.856195238,-0.343852381,-0.244047619,-2.830557143,4.439842857,-2.387790476,9.770957143,3.536033333,13.40658571,-9.293028571,-3.167266667
40,45,1,1,-4.9668,-6.620504762,-7.215709524,-8.010471429,-6.797714286,-10.22273333,2.460857143,-2.251219048,3.591933333,-6.384328571,-10.0698
40,46,1,1,-4.064819048,0.64807619,9.06217619,-1.66117619,-2.676938095,-0.729280952,0.89772381,-0.004095238,10.40068095,-4.471104762,-5.403361905
40,47,1,1,3.401061905,-2.299866667,-4.265119048,-11.24465238,3.085038095,-9.463428571,1.698509524,-4.2031,6.322319048,3.200952381,7.666357143
40,48,1,1,-3.43802381,-8.661761905,-14.2051381,-6.128742857,-9.044314286,-10.63724286,-9.614480952,-8.651528571,-12.28914762,-0.679314286,-4.867538095
40,49,1,1,5.472761905,9.641633333,13.99297619,6.51262381,9.153095238,6.500966667,11.86959524,7.660433333,13.41501905,2.566447619,4.700890476
40,50,1,1,9.210009524,9.682033333,-1.90572381,4.400428571,3.451261905,-3.604461905,-1.553004762,-7.41637619,-2.208419048,6.57312381,8.099638095
40,51,1,1,-12.9654,-16.31330952,-10.77187619,-9.525785714,-14.24180952,-6.872504762,-11.72333333,-4.50817619,-5.560528571,-9.562842857,-15.5875381
40,52,1,1,8.740357143,8.548938095,9.152633333,6.926971429,7.200642857,7.642533333,8.775947619,5.880728571,-0.268033333,11.9552381,15.0369619
40,53,1,1,-9.048647619,-10.97305238,-7.214509524,-6.005261905,-10.55694762,-7.773019048,-11.18368095,-12.01658095,-15.09308095,-4.956019048,-13.16258095
40,54,1,1,-0.419814286,-1.715719048,-0.993604762,-2.193747619,-1.78837619,-4.903757143,-2.550738095,-5.214785714,-4.285752381,-2.670066667,-1.340657143
40,55,1,1,5.355495238,3.557495238,-0.606138095,0.513142857,4.002652381,-10.37112381,-9.180428571,-8.110766667,-5.392833333,7.750180952,4.682157143
40,56,1,1,-10.13729524,-0.564909524,13.21969048,0.768719048,-7.56592381,6.924671429,4.846514286,10.87202857,6.23862381,-10.78098095,-12.22483333
40,57,1,1,-3.289090476,-5.68597619,0.911942857,-4.989985714,-3.90332381,-2.806609524,-6.294371429,-4.733109524,-10.60192381,1.47162381,-3.569366667
40,58,1,1,-5.668247619,-4.54787619,-5.141057143,-0.466109524,-11.06091429,-3.086347619,-3.843552381,-0.384119048,-8.358361905,-5.636204762,-2.559880952
40,59,1,1,-1.753109524,-3.992242857,-1.098814286,3.048785714,-5.741309524,1.233052381,-4.55837619,6.797909524,-5.979057143,-4.481885714,-8.505942857
40,60,1,1,-1.176609524,-7.418995238,-8.684528571,-3.07597619,-4.847085714,-4.785942857,-11.84743333,-3.136661905,-9.669514286,1.725319048,-2.788571429
40,61,1,1,-4.619885714,-5.932257143,-1.329366667,-9.170690476,3.604228571,-5.507809524,0.848952381,5.725133333,1.477828571,0.505080952,-1.738571429
40,62,1,1,-3.079847619,-2.06932381,0.367142857,-5.750371429,-0.039047619,-4.771580952,5.088138095,-2.501485714,4.591547619,-0.730857143,2.648585714
40,63,1,1,-18.43507619,-19.38567619,-10.25187619,-8.269266667,-10.31904286,-1.664766667,-9.367509524,1.835461905,0.170052381,-21.74718571,-22.78804286
40,64,1,1,-20.24472857,-16.17088571,3.87887619,-18.72498571,-7.984280952,-8.005633333,-1.525838095,-5.09547619,1.714628571,-18.49385714,-19.48796667
40,65,1,1,-12.2349,-11.26534762,0.158809524,-8.457671429,-12.48635714,-2.051409524,-8.548904762,0.249519048,-8.894380952,-8.799485714,-12.51296667
40,66,1,1,1.595571429,7.196680952,7.841709524,3.076871429,5.086290476,6.4305,1.078257143,8.303171429,4.676680952,-1.016366667,5.972695238
40,67,1,1,-5.0757,-5.311452381,-2.729571429,-1.587104762,-4.418504762,5.953766667,-9.180014286,7.59112381,-6.541071429,-4.0043,-5.710214286
40,68,1,1,16.28157143,26.14644286,21.6035381,10.90702857,12.85840476,12.97623333,21.85045714,12.37175238,24.1676381,9.086271429,18.72665714
40,69,1,1,8.824766667,9.601419048,5.390404762,5.153414286,6.790057143,2.883709524,4.33962381,1.587504762,1.683047619,7.387261905,6.216280952
40,70,1,1,-9.023657143,-5.95632381,-4.597533333,-5.916404762,-13.18431905,-4.145071429,-7.054533333,-3.503585714,-9.871357143,-8.573061905,-8.459052381
40,71,1,1,1.03657619,6.519942857,16.09797619,3.590119048,4.881309524,9.032157143,12.63664286,13.90598571,20.93467619,-1.007747619,5.29122381
40,72,1,1,-16.0142381,-20.06959524,-13.01124286,-12.07765714,-19.83215714,-13.93507143,-22.6803,-9.390204762,-11.35940476,-14.47688095,-15.23082857
40,73,1,1,-5.803661905,-6.338371429,-8.334195238,-6.682990476,-11.47880952,-12.51521905,-15.82077619,-15.98794762,-15.61247619,-3.446690476,-11.75723333
40,74,1,1,-11.22222381,-7.447804762,0.5205,-3.31382381,-4.7024,5.914009524,-4.633842857,4.38512381,-0.137809524,-3.695480952,-8.694666667
40,75,1,1,-7.816285714,-13.0798381,-13.68572381,-9.51467619,-13.03453333,-6.026866667,-12.83111905,-1.916242857,-11.87253333,-6.352052381,-12.8009619
40,76,1,1,-10.78137143,-10.22848571,-6.739690476,-11.65267619,-5.245590476,-6.737042857,-1.775309524,-5.784595238,-5.73542381,-8.885180952,-6.563347619
40,77,1,1,-15.57333333,-17.64951905,-14.4508,-13.05071905,-19.76080952,-10.90964286,-13.25785238,-1.90727619,-13.70408095,-9.30297619,-11.80371905
40,78,1,1,-19.7399381,-25.48672381,-24.22366667,-11.93548095,-15.23321905,-6.897385714,-10.33343333,-6.355019048,-8.013480952,-17.92860952,-15.9159619
40,79,1,1,-5.95687619,-5.359985714,-0.542261905,-2.189552381,-4.092047619,2.05602381,4.414590476,5.065371429,13.28414286,-6.55462381,-2.855566667
40,80,1,1,-6.748671429,-9.3698,-10.82480476,-6.819128571,-7.742961905,-5.387971429,-11.73329048,-5.926966667,-15.70086667,-6.631085714,-9.257366667
40,81,1,1,-2.13712381,-7.705657143,-7.618595238,-4.328985714,-7.323328571,-4.353728571,-10.22685238,-6.273319048,-8.772528571,-5.401228571,0.511061905
40,82,1,1,-8.934938095,-13.1330381,-13.00785714,-4.42102381,-10.34828095,-3.436628571,-12.0477381,-3.503466667,-10.5253619,-6.009490476,-13.10117619
40,83,1,1,-4.461980952,-7.903566667,-7.5656,-6.729719048,-3.1433,-2.946,-2.830190476,-1.45887619,-1.0329,-4.855633333,-7.063204762
40,84,1,1,-11.49270476,-8.395995238,-5.850590476,-5.867004762,-7.817038095,-0.820928571,-5.085752381,-1.024961905,-7.646919048,-16.71332857,-11.73502381
40,85,1,1,15.61989048,20.48599048,15.57149048,11.15599048,10.15511905,11.04671905,13.5828381,10.54921429,3.944338095,9.77902381,12.88831905
40,86,1,1,-21.53708095,-28.17757619,-31.17672381,-19.11783333,-25.39895238,-21.80432857,-25.08220476,-21.48279048,-25.99084286,-17.4578,-17.77601429
40,87,1,1,-3.332457143,-3.678928571,-4.076252381,0.533752381,-3.044880952,2.92452381,-5.720466667,1.551547619,-5.427504762,-3.5586,0.324228571
40,88,1,1,-3.218566667,-0.533447619,6.720509524,2.165,-1.569466667,7.952814286,7.732971429,6.962128571,6.635442857,-3.106266667,-0.9577
40,89,1,1,-10.55552857,-12.4542619,-11.48045238,-9.42262381,-8.553757143,-9.952019048,-8.627590476,-7.408709524,-16.65454286,-4.549047619,-8.610947619
40,90,1,1,-8.592919048,-12.55036667,-18.02561905,-14.17013333,-7.12572381,-12.05052857,-7.254057143,-13.99773333,-12.51554762,-4.2859,-11.64194286
40,91,1,1,-15.8278,-16.20715714,-13.8223381,-9.696261905,-7.333238095,-9.794795238,-5.471542857,-9.715033333,-2.837709524,-11.79824286,-5.838566667
40,92,1,1,1.534809524,0.2545,-5.118171429,-4.796366667,4.632033333,-4.251438095,3.405738095,-5.704557143,11.70344762,3.64772381,7.602614286
40,93,1,1,2.212514286,7.577833333,11.31806667,4.385466667,2.154371429,5.691161905,3.319380952,6.720461905,6.487552381,-2.31047619,-0.370666667
40,94,1,1,-14.63027619,-22.51820476,-18.84251429,-11.0573381,-24.22248095,-11.51640476,-19.25990476,-6.032742857,-28.99397619,-9.369042857,-18.63421905
40,95,1,1,-9.342785714,-13.35317619,-17.8961,-9.195880952,-1.807790476,-9.520971429,-4.963252381,-5.598804762,-2.055961905,-0.942009524,-9.453909524
40,96,1,1,-14.04091905,-12.28105714,-6.615228571,-7.990761905,-13.49608095,-4.569828571,-3.029014286,5.027471429,-4.793542857,-9.982166667,-15.20745714
40,97,1,1,-0.490871429,2.437485714,5.239509524,3.643638095,-3.943785714,3.566309524,-4.30092381,5.929547619,-3.57847619,-4.328114286,-3.943833333
40,98,1,1,6.157104762,9.341571429,11.49414286,2.155671429,1.813209524,1.722361905,1.258419048,0.640771429,-3.436828571,7.167538095,9.799133333
40,99,1,1,-2.475552381,-3.105809524,-0.104419048,-0.506128571,-7.181442857,2.201957143,-7.502833333,2.165819048,3.061804762,-1.14962381,-8.191733333
40,100,1,1,-9.65067619,-8.984395238,-7.108995238,-6.881319048,-0.594495238,-7.057452381,4.950928571,0.098180952,1.918947619,-7.518780952,-4.779509524
40,1,2,1,-1.837947619,-2.132671429,4.377752381,0.796838095,-2.756052381,3.363180952,-2.975690476,5.966919048,7.910690476,-7.064533333,-1.353514286
40,2,2,1,-25.19129048,-23.48291905,-6.102161905,-18.07527143,-5.438028571,-11.50138571,-0.0303,-7.329547619,3.568333333,-17.62820476,-19.48327143
40,3,2,1,-6.078009524,-12.39602857,-14.48344286,-7.985428571,-10.02169048,-8.35087619,-13.97738571,-15.10796667,-11.59274286,-2.816019048,-5.533942857
40,4,2,1,-24.61476667,-25.49052381,-21.41360952,-19.99868571,-12.91175714,-13.59105714,-5.344352381,-13.45672857,-4.925057143,-18.16107143,-22.08344286
40,8,2,1,-2.406747619,-2.292028571,-0.546238095,-8.015352381,-1.014090476,-10.24334286,8.522138095,-12.70887143,6.940814286,2.486180952,0.575166667
40,9,2,1,-3.181647619,-7.7073,-6.71227619,-5.894342857,-2.717271429,-6.669080952,-6.440814286,-3.989561905,2.035880952,2.289271429,-2.806580952
40,10,2,1,-7.290157143,-5.885533333,-1.74517619,-5.62812381,-3.160509524,-2.375742857,-3.269957143,3.434838095,1.189395238,-0.704509524,2.7368
40,11,2,1,-16.70818571,-13.78301429,-2.068014286,-8.708557143,-12.24970476,-0.363785714,-9.115780952,4.167995238,3.851114286,-16.41994762,-22.3831619
40,12,2,1,2.270733333,-2.802714286,-5.263171429,-0.869452381,-3.400390476,-3.99352381,-7.769747619,-9.36167619,-8.917133333,2.469019048,0.551819048
40,13,2,1,4.314119048,8.528985714,10.69097143,2.546461905,11.73489048,7.152485714,15.70177143,9.071861905,17.43309048,1.153095238,11.1885
40,14,2,1,-4.007861905,-0.446261905,1.5189,4.206571429,-2.234357143,5.81447619,-0.62012381,3.799595238,2.690171429,-6.278914286,-4.294847619
40,15,2,1,2.929895238,0.836519048,7.387647619,-2.583780952,4.217066667,1.57707619,6.207380952,1.96332381,6.641095238,0.470366667,9.459052381
40,16,2,1,-17.7886619,-20.0576381,-16.79255714,-16.26475238,-8.994509524,-13.3843619,-14.0304619,-14.27385714,-14.69903333,-14.58528095,-11.46608571
40,17,2,1,0.111809524,-1.412580952,-0.022842857,-1.146409524,0.98502381,-4.174447619,3.637028571,-5.736347619,0.507042857,2.606947619,1.9876
40,18,2,1,4.859004762,3.160019048,6.25477619,7.783857143,3.106442857,5.337971429,-0.8314,3.500328571,1.42127619,6.103528571,9.837671429
40,19,2,1,-9.091004762,-12.22009524,-6.316909524,-9.688661905,-11.80333333,-6.7677,-14.47420952,-4.181614286,-10.79349524,-9.239990476,-10.40141905
40,20,2,1,4.003647619,6.016571429,6.049328571,3.396752381,-3.362095238,2.442790476,-3.8563,-1.73297619,-6.512666667,2.685895238,-0.76692381
40,21,2,1,-13.57269524,-19.02691429,-21.58789524,-13.88126667,-9.284642857,-13.34115238,-11.0158,-12.90729524,-11.35404762,-10.76291905,-9.651171429
40,22,2,1,3.82772381,-2.807714286,-9.959233333,-3.532571429,-5.817366667,-7.153238095,-16.98148095,-5.2638,-17.85712857,2.582604762,6.749747619
40,23,2,1,-1.067985714,0.698590476,-3.175719048,1.276919048,-9.858580952,3.523961905,-6.537761905,3.395633333,-15.45249048,-1.769219048,-3.440590476
40,24,2,1,-8.838828571,-8.47387619,-13.59435714,-7.587538095,-5.922942857,-7.042614286,-5.302609524,-8.818114286,-0.284647619,-5.483166667,-2.672709524
40,25,2,1,-17.6801,-15.93420476,-2.827090476,-13.89632381,-12.8393,-4.962966667,-7.68727619,2.306419048,0.695952381,-18.79193333,-20.93799048
40,26,2,1,-5.831147619,-5.006642857,-3.18712381,-4.6642,-6.728371429,-0.968633333,-9.145952381,0.279171429,-1.108690476,-8.3538,-5.673066667
40,27,2,1,1.564447619,1.957038095,4.232895238,-2.769580952,2.299114286,2.563947619,-1.736128571,5.542547619,4.800785714,3.109580952,-3.599914286
40,28,2,1,3.10667619,-1.564280952,-4.787861905,-5.224871429,2.633547619,-1.790328571,-0.975566667,-5.799747619,-8.105095238,4.780038095,1.110861905
40,29,2,1,-14.89168095,-16.72212857,-12.2960381,-9.056371429,-13.86190952,-5.69447619,-10.22287619,-4.743466667,-13.65424286,-13.9953381,-17.24916667
40,30,2,1,-9.135047619,-10.20272857,-2.01552381,-4.105933333,-4.111309524,-7.205828571,1.672252381,-6.233704762,1.90497619,-10.07208571,-13.96452381
40,31,2,1,-17.53242381,-19.61186667,-23.05221905,-11.24161905,-19.45731905,-10.36018571,-21.27017619,-9.565885714,-20.22855714,-12.93529524,-21.83598571
40,32,2,1,-4.127728571,-3.225066667,-7.190071429,-7.829547619,-1.884557143,-2.749214286,-4.6665,-2.5495,-7.394238095,-2.566690476,-4.154071429
40,33,2,1,10.71919048,14.4617619,12.9864,10.13174286,10.83394286,14.28857143,9.726985714,9.900780952,7.84242381,8.887785714,10.61724762
40,34,2,1,12.29120952,7.6012,3.711590476,6.245090476,5.052157143,2.27882381,-0.749728571,-4.740495238,3.090357143,10.83246667,15.76458571
40,35,2,1,-4.163161905,-8.347904762,-12.1745,-4.499652381,-6.04077619,-10.69684762,-6.652233333,-4.91772381,-1.994457143,-3.909066667,-8.903980952
40,36,2,1,-2.29007619,-1.6152,1.194680952,-0.899861905,-7.813319048,-2.795752381,-10.0557,-4.236295238,-5.003366667,-2.587166667,-7.978004762
40,37,2,1,-6.941361905,-14.78899524,-15.13358095,-4.023338095,-10.5362381,-0.576214286,-11.65426667,-7.068357143,-15.08700952,-4.100652381,-9.104228571
40,38,2,1,1.863947619,2.186085714,4.379004762,-2.360828571,4.380961905,-1.620861905,5.637695238,3.366128571,0.940404762,1.079014286,-2.347328571
40,39,2,1,-10.3074619,-5.752042857,-4.63812381,0.349485714,-13.76289524,-2.070338095,-10.61812857,0.699661905,-8.777728571,-10.83804762,-9.22082381
40,40,2,1,-6.642247619,-8.312909524,-5.703885714,-1.938747619,-9.17097619,-0.309309524,-6.771380952,4.854261905,-5.179519048,-9.12497619,-6.445204762
40,41,2,1,-16.70060476,-20.44629524,-20.50196667,-13.20698571,-13.21114762,-12.8784381,-10.88195714,-8.114604762,-7.328966667,-9.943395238,-16.83865714
40,45,2,1,-4.555419048,-5.386190476,-6.464366667,-0.698204762,-7.738328571,-0.688580952,-8.437804762,-10.30739524,-19.90265714,0.561595238,-1.140642857
40,46,2,1,0.705742857,2.917328571,8.608471429,6.468433333,0.929071429,5.043328571,-1.509004762,6.854547619,4.02662381,0.923933333,-0.292938095
40,47,2,1,-0.851557143,-4.91592381,-4.474757143,-5.027352381,3.618909524,-6.309790476,-2.873080952,-3.401333333,2.672209524,4.464295238,-3.943904762
40,48,2,1,-7.679780952,-7.851133333,-14.31711429,-13.18165238,-3.00637619,-13.78549048,-5.830409524,-15.30325714,-7.227533333,-5.049638095,-2.295795238
40,49,2,1,0.616195238,1.525209524,1.623047619,0.15262381,-5.205619048,-3.899204762,-8.867466667,-1.418257143,-6.051947619,0.564357143,-1.190495238
40,50,2,1,-13.16625714,-16.2822381,-17.05590952,-15.12332381,-11.60577143,-16.1521381,-13.58383333,-13.42118571,-15.39175238,-7.252790476,-13.91769524
40,51,2,1,-4.230380952,-6.380666667,-6.831742857,-6.090571429,-3.595833333,-7.597157143,-3.112266667,-6.064395238,-3.328185714,-2.042057143,-4.791695238
40,52,2,1,-4.186428571,-9.227309524,-6.226566667,-4.685861905,-3.761304762,-3.019242857,-4.281495238,-8.04292381,-9.881838095,2.100785714,-5.022961905
40,53,2,1,-5.281847619,-2.375085714,-2.423742857,1.811728571,-6.592371429,0.91127619,-4.013552381,2.059861905,4.312819048,-6.704652381,1.290395238
40,54,2,1,5.277004762,0.417042857,-3.906561905,3.446885714,-8.002080952,2.812571429,-11.95835714,-7.49622381,-13.1572,4.76342381,3.126166667
40,55,2,1,-7.31572381,-6.165457143,3.564257143,-2.20082381,-5.827214286,4.401985714,3.342752381,11.50551429,5.121947619,-7.941085714,-12.07790952
40,56,2,1,-2.926890476,-2.909266667,-10.20666667,-2.569752381,0.344680952,-5.33122381,-1.988328571,-8.014528571,-8.011380952,-6.33272381,-0.167004762
40,57,2,1,-10.23072857,-11.58837619,-12.521,-3.02147619,-14.06629524,-1.33712381,-22.91335714,-0.175461905,-17.15535714,-7.521509524,-10.53828571
40,58,2,1,2.010895238,0.456119048,0.370428571,4.458704762,6.762895238,5.720452381,6.02262381,7.215680952,0.10942381,-3.24897619,5.032109524
40,59,2,1,-4.575347619,-2.508657143,-1.916661905,0.1264,-6.328538095,2.720380952,-3.005228571,8.370928571,1.660990476,-6.555480952,-2.48322381
40,60,2,1,-13.8268,-19.20647143,-18.96548095,-14.66002381,-14.82334286,-15.33719048,-19.39804286,-14.4738,-15.71992857,-8.005271429,-12.40798095
40,61,2,1,-10.54164762,-10.33599524,-9.570657143,-4.107380952,-19.23265238,-2.863938095,-13.81762857,-0.794166667,-11.52691429,-8.016009524,-14.57444286
40,62,2,1,-5.076880952,-4.213514286,-8.212890476,-3.7611,-6.358919048,-6.71642381,-6.465285714,-5.860738095,-8.584033333,-3.156561905,-4.342319048
40,63,2,1,-1.918985714,-1.840642857,-1.848728571,-3.900247619,-8.464447619,-4.024595238,-4.760004762,2.784714286,-2.335261905,-3.761547619,-2.118647619
40,64,2,1,-5.670428571,-7.9246,-4.438052381,-3.512747619,-10.17076667,-2.525671429,-8.407814286,-2.151642857,-6.378304762,-4.50742381,-9.406952381
40,65,2,1,2.742728571,6.384738095,3.9315,-4.901790476,6.215838095,-6.960747619,4.277371429,-7.682690476,0.003019048,2.17342381,6.398
40,66,2,1,-6.761266667,-7.15897619,-6.002052381,-5.34277619,-8.472142857,-7.521914286,-5.683695238,-7.240852381,-4.019580952,1.133804762,-10.8400381
40,67,2,1,-13.4747,-8.924,-7.8089,-12.01745238,-9.021852381,-8.80117619,-3.067095238,-6.392938095,0.9069,-16.04037143,-7.110485714
40,68,2,1,-6.601990476,-3.32382381,-2.941290476,-5.975333333,-13.31185714,-4.594857143,-11.08985238,-0.504752381,-8.336104762,-7.549638095,-13.2876619
40,69,2,1,3.594290476,1.193857143,9.309780952,2.001528571,5.860514286,3.822757143,6.733028571,1.215042857,3.168404762,4.251704762,2.216133333
40,70,2,1,5.06687619,9.12307619,14.89768095,8.721766667,12.91017619,8.56777619,9.798971429,6.348090476,11.37069524,9.644547619,6.775366667
40,71,2,1,-17.23580952,-23.31210476,-28.63679524,-14.32834762,-18.01850476,-13.75714286,-21.12017143,-13.73035714,-15.69774762,-9.318071429,-14.76476667
40,72,2,1,-10.51324762,-0.143033333,0.051114286,-8.2682,-13.6983,-5.483314286,-4.043452381,-5.402952381,4.190919048,-14.92167143,-11.81885714
40,73,2,1,-7.520761905,-3.150919048,2.845990476,-9.330252381,-3.657009524,-4.597538095,1.353390476,6.837261905,7.249185714,-9.482747619,-8.2575
40,74,2,1,-23.50894762,-18.75947619,-8.846385714,-11.94091429,-17.371,-10.75650476,-17.37837143,-3.696761905,-9.996071429,-23.60196667,-22.88624762
40,75,2,1,-0.954495238,4.16392381,8.033066667,0.077942857,0.333080952,5.493738095,5.031847619,7.352028571,5.751119048,-4.6738,-1.120885714
